Period,Variable,Shock,Value
5,omega_G_1,eps_a_3,6.093074985910088e-19
6,omega_G_1,eps_a_3,8.003503629421821e-19
7,omega_G_1,eps_a_3,9.470915794372105e-19
8,omega_G_1,eps_a_3,1.0564810490038114e-18
9,omega_G_1,eps_a_3,1.1345217088627201e-18
10,omega_G_1,eps_a_3,1.186389426259809e-18
11,omega_G_1,eps_a_3,1.216538383088853e-18
12,omega_G_1,eps_a_3,1.22879365428949e-18
13,omega_G_1,eps_a_3,1.226432487419111e-18
14,omega_G_1,eps_a_3,1.2122556173799131e-18
15,omega_G_1,eps_a_3,1.1886497964743635e-18
16,omega_G_1,eps_a_3,1.1576425835761247e-18
17,omega_G_1,eps_a_3,1.1209503152927902e-18
18,omega_G_1,eps_a_3,1.0800200748303612e-18
19,omega_G_1,eps_a_3,1.0360663793074903e-18
20,omega_G_1,eps_a_3,9.901032221408899e-19
21,omega_G_1,eps_a_3,9.429720326145346e-19
22,omega_G_1,eps_a_3,8.953660487720414e-19
23,omega_G_1,eps_a_3,8.478515413719016e-19
24,omega_G_1,eps_a_3,8.008862749640692e-19
25,omega_G_1,eps_a_3,7.548355464240843e-19
26,omega_G_1,eps_a_3,7.099861008424558e-19
27,omega_G_1,eps_a_3,6.665581889129121e-19
28,omega_G_1,eps_a_3,6.247159983608526e-19
29,omega_G_1,eps_a_3,5.845766640300758e-19
30,omega_G_1,eps_a_3,5.46218036581846e-19
31,omega_G_1,eps_a_3,5.096853679829613e-19
32,omega_G_1,eps_a_3,4.749970527380351e-19
33,omega_G_1,eps_a_3,4.421495468622645e-19
34,omega_G_1,eps_a_3,4.1112157163426765e-19
35,omega_G_1,eps_a_3,3.818776959832476e-19
36,omega_G_1,eps_a_3,3.5437137974608883e-19
37,omega_G_1,eps_a_3,3.2854754979652936e-19
38,omega_G_1,eps_a_3,3.0434477203942087e-19
39,omega_G_1,eps_a_3,2.816970743357688e-19
40,omega_G_1,eps_a_3,2.605354684524529e-19
41,omega_G_1,eps_a_3,2.4078921300244256e-19
42,omega_G_1,eps_a_3,2.223868539579097e-19
43,omega_G_1,eps_a_3,2.0525707459225899e-19
44,omega_G_1,eps_a_3,1.8932938256015936e-19
45,omega_G_1,eps_a_3,1.7453465818855706e-19
46,omega_G_1,eps_a_3,1.6080558486567362e-19
47,omega_G_1,eps_a_3,1.480769796254813e-19
48,omega_G_1,eps_a_3,1.362860395846707e-19
49,omega_G_1,eps_a_3,1.2537251775576743e-19
50,omega_G_1,eps_a_3,1.152788398967981e-19
51,omega_G_1,eps_a_3,1.0595017243206495e-19
52,omega_G_1,eps_a_3,9.733445006131046e-20
53,omega_G_1,eps_a_3,8.938237044038621e-20
54,omega_G_1,eps_a_3,8.20473622430337e-20
55,omega_G_1,eps_a_3,7.528553198074784e-20
56,omega_G_1,eps_a_3,6.905559414848882e-20
57,omega_G_1,eps_a_3,6.331878856287412e-20
58,omega_G_1,eps_a_3,5.803878815289748e-20
59,omega_G_1,eps_a_3,5.318159993928741e-20
60,omega_G_1,eps_a_3,4.871546148687039e-20
61,omega_G_1,eps_a_3,4.461073472554389e-20
62,omega_G_1,eps_a_3,4.083979870161399e-20
63,omega_G_1,eps_a_3,3.7376942535214634e-20
64,omega_G_1,eps_a_3,3.419825961507901e-20
65,omega_G_1,eps_a_3,3.128154385361837e-20
66,omega_G_1,eps_a_3,2.860618864829906e-20
67,omega_G_1,eps_a_3,2.6153089045507424e-20
68,omega_G_1,eps_a_3,2.390454747679113e-20
69,omega_G_1,eps_a_3,2.184418333136302e-20
70,omega_G_1,eps_a_3,1.995684654025262e-20
71,omega_G_1,eps_a_3,1.822853527405067e-20
72,omega_G_1,eps_a_3,1.6646317795686586e-20
73,omega_G_1,eps_a_3,1.5198258460254814e-20
74,omega_G_1,eps_a_3,1.387334781395253e-20
75,omega_G_1,eps_a_3,1.2661436712308151e-20
76,omega_G_1,eps_a_3,1.1553174352853124e-20
77,omega_G_1,eps_a_3,1.0539950098166021e-20
78,omega_G_1,eps_a_3,9.613838950887809e-21
79,omega_G_1,eps_a_3,8.767550532083577e-21
80,omega_G_1,eps_a_3,7.994381407531315e-21
81,omega_G_1,eps_a_3,7.288170602568669e-21
82,omega_G_1,eps_a_3,6.6432581445232375e-21
83,omega_G_1,eps_a_3,6.054446472061207e-21
84,omega_G_1,eps_a_3,5.51696455264635e-21
85,omega_G_1,eps_a_3,5.026434552393852e-21
86,omega_G_1,eps_a_3,4.5788409066653905e-21
87,omega_G_1,eps_a_3,4.170501644558683e-21
88,omega_G_1,eps_a_3,3.7980418258066636e-21
89,omega_G_1,eps_a_3,3.4583689543594606e-21
90,omega_G_1,eps_a_3,3.1486502389436313e-21
91,omega_G_1,eps_a_3,2.8662915770673734e-21
92,omega_G_1,eps_a_3,2.608918145176931e-21
93,omega_G_1,eps_a_3,2.3743564838939033e-21
94,omega_G_1,eps_a_3,2.160617973415712e-21
95,omega_G_1,eps_a_3,1.9658836001942197e-21
96,omega_G_1,eps_a_3,1.788489921882869e-21
97,omega_G_1,eps_a_3,1.6269161432318458e-21
98,omega_G_1,eps_a_3,1.4797722210921987e-21
99,omega_G_1,eps_a_3,1.3457879219481626e-21
100,omega_G_1,eps_a_3,1.2238027604220118e-21
1,omega_a_1,eps_a_3,-1.0524626264364952e-18
2,omega_a_1,eps_a_3,-1.939854798831898e-18
3,omega_a_1,eps_a_3,-2.6392439104838554e-18
4,omega_a_1,eps_a_3,-3.1793566518171023e-18
5,omega_a_1,eps_a_3,-3.585054405778862e-18
6,omega_a_1,eps_a_3,-3.877819042430099e-18
7,omega_a_1,eps_a_3,-4.0761802076932995e-18
8,omega_a_1,eps_a_3,-4.196090949479559e-18
9,omega_a_1,eps_a_3,-4.251257740831634e-18
10,omega_a_1,eps_a_3,-4.253430264418498e-18
11,omega_a_1,eps_a_3,-4.212655705879673e-18
12,omega_a_1,eps_a_3,-4.137501756404429e-18
13,omega_a_1,eps_a_3,-4.035252039765437e-18
14,omega_a_1,eps_a_3,-3.9120772488901976e-18
15,omega_a_1,eps_a_3,-3.773184895792352e-18
16,omega_a_1,eps_a_3,-3.622950240825175e-18
17,omega_a_1,eps_a_3,-3.465030667893509e-18
18,omega_a_1,eps_a_3,-3.3024655071399244e-18
19,omega_a_1,eps_a_3,-3.1377630718581217e-18
20,omega_a_1,eps_a_3,-2.9729764685612804e-18
21,omega_a_1,eps_a_3,-2.8097695552052262e-18
22,omega_a_1,eps_a_3,-2.64947425983477e-18
23,omega_a_1,eps_a_3,-2.493140327986353e-18
24,omega_a_1,eps_a_3,-2.3415784399092713e-18
25,omega_a_1,eps_a_3,-2.1953975261677426e-18
26,omega_a_1,eps_a_3,-2.0550370107754273e-18
27,omega_a_1,eps_a_3,-1.9207946231998976e-18
28,omega_a_1,eps_a_3,-1.7928503430317193e-18
29,omega_a_1,eps_a_3,-1.6712869726651778e-18
30,omega_a_1,eps_a_3,-1.5561077729416274e-18
31,omega_a_1,eps_a_3,-1.4472515434361353e-18
32,omega_a_1,eps_a_3,-1.3446054821023253e-18
33,omega_a_1,eps_a_3,-1.248016117600916e-18
34,omega_a_1,eps_a_3,-1.1572985711787654e-18
35,omega_a_1,eps_a_3,-1.0722443728650357e-18
36,omega_a_1,eps_a_3,-9.926280285022642e-19
37,omega_a_1,eps_a_3,-9.182125092833967e-19
38,omega_a_1,eps_a_3,-8.487538136232801e-19
39,omega_a_1,eps_a_3,-7.840047320023529e-19
40,omega_a_1,eps_a_3,-7.237179285693784e-19
41,omega_a_1,eps_a_3,-6.676484385029752e-19
42,omega_a_1,eps_a_3,-6.155556671641589e-19
43,omega_a_1,eps_a_3,-5.67204965708076e-19
44,omega_a_1,eps_a_3,-5.223688478715681e-19
45,omega_a_1,eps_a_3,-4.808279039452811e-19
46,omega_a_1,eps_a_3,-4.423714603255358e-19
47,omega_a_1,eps_a_3,-4.067980263902867e-19
48,omega_a_1,eps_a_3,-3.739155646388321e-19
49,omega_a_1,eps_a_3,-3.435416149737655e-19
50,omega_a_1,eps_a_3,-3.1550329959532393e-19
51,omega_a_1,eps_a_3,-2.8963723114283304e-19
52,omega_a_1,eps_a_3,-2.657893433848871e-19
53,omega_a_1,eps_a_3,-2.43814660867102e-19
54,omega_a_1,eps_a_3,-2.23577021419025e-19
55,omega_a_1,eps_a_3,-2.0494876325189244e-19
56,omega_a_1,eps_a_3,-1.8781038650399615e-19
57,omega_a_1,eps_a_3,-1.7205019747316016e-19
58,omega_a_1,eps_a_3,-1.5756394238345142e-19
59,omega_a_1,eps_a_3,-1.4425443633695284e-19
60,omega_a_1,eps_a_3,-1.3203119207591945e-19
61,omega_a_1,eps_a_3,-1.2081005230372321e-19
62,omega_a_1,eps_a_3,-1.1051282856520702e-19
63,omega_a_1,eps_a_3,-1.0106694905135683e-19
64,omega_a_1,eps_a_3,-9.240511715462462e-20
65,omega_a_1,eps_a_3,-8.446498214672529e-20
66,omega_a_1,eps_a_3,-7.718882296885957e-20
67,omega_a_1,eps_a_3,-7.052324580509975e-20
68,omega_a_1,eps_a_3,-6.44188958444033e-20
69,omega_a_1,eps_a_3,-5.883018341779513e-20
70,omega_a_1,eps_a_3,-5.371502451806457e-20
71,omega_a_1,eps_a_3,-4.9034595564102166e-20
72,omega_a_1,eps_a_3,-4.47531021557516e-20
73,omega_a_1,eps_a_3,-4.083756147343013e-20
74,omega_a_1,eps_a_3,-3.7257597906015436e-20
75,omega_a_1,eps_a_3,-3.398525143734938e-20
76,omega_a_1,eps_a_3,-3.0994798283356374e-20
77,omega_a_1,eps_a_3,-2.826258324578848e-20
78,omega_a_1,eps_a_3,-2.5766863232900598e-20
79,omega_a_1,eps_a_3,-2.348766139013241e-20
80,omega_a_1,eps_a_3,-2.1406631283588856e-20
81,omega_a_1,eps_a_3,-1.9506930584452688e-20
82,omega_a_1,eps_a_3,-1.7773103712307865e-20
83,omega_a_1,eps_a_3,-1.6190972908747478e-20
84,omega_a_1,eps_a_3,-1.474753722877609e-20
85,omega_a_1,eps_a_3,-1.3430878955711507e-20
86,omega_a_1,eps_a_3,-1.2230076964972078e-20
87,omega_a_1,eps_a_3,-1.113512658282342e-20
88,omega_a_1,eps_a_3,-1.0136865507454773e-20
89,omega_a_1,eps_a_3,-9.22690538133162e-21
90,omega_a_1,eps_a_3,-8.397568625358551e-21
91,omega_a_1,eps_a_3,-7.64183016676678e-21
92,omega_a_1,eps_a_3,-6.953263713639777e-21
93,omega_a_1,eps_a_3,-6.325992249470507e-21
94,omega_a_1,eps_a_3,-5.754642440998694e-21
95,omega_a_1,eps_a_3,-5.2343026717265376e-21
96,omega_a_1,eps_a_3,-4.760484431898826e-21
97,omega_a_1,eps_a_3,-4.329086813319391e-21
98,omega_a_1,eps_a_3,-3.936363874136855e-21
99,omega_a_1,eps_a_3,-3.578894654657633e-21
100,omega_a_1,eps_a_3,-3.253555640332886e-21
1,omega_G_2,eps_a_3,-1.1541906740575604e-19
2,omega_G_2,eps_a_3,-4.912278438191103e-21
3,omega_G_2,eps_a_3,8.464734340991837e-20
4,omega_G_2,eps_a_3,1.5634416367278782e-19
5,omega_G_2,eps_a_3,2.1285514644898414e-19
6,omega_G_2,eps_a_3,2.5650049103321327e-19
7,omega_G_2,eps_a_3,2.8928821523610677e-19
8,omega_G_2,eps_a_3,3.1295338968808934e-19
9,omega_G_2,eps_a_3,3.2899264709731435e-19
10,omega_G_2,eps_a_3,3.3869451912781343e-19
11,omega_G_2,eps_a_3,3.431660902812395e-19
12,omega_G_2,eps_a_3,3.4335640201270225e-19
13,omega_G_2,eps_a_3,3.4007699049506e-19
14,omega_G_2,eps_a_3,3.3401989726081917e-19
15,omega_G_2,eps_a_3,3.2577345276847586e-19
16,omega_G_2,eps_a_3,3.1583609820199303e-19
17,omega_G_2,eps_a_3,3.04628480021122e-19
18,omega_G_2,eps_a_3,2.9250402449440527e-19
19,omega_G_2,eps_a_3,2.7975817527282063e-19
20,omega_G_2,eps_a_3,2.6663645565060886e-19
21,omega_G_2,eps_a_3,2.533414982001112e-19
22,omega_G_2,eps_a_3,2.40039167683207e-19
23,omega_G_2,eps_a_3,2.2686388828768256e-19
24,omega_G_2,eps_a_3,2.139232730944309e-19
25,omega_G_2,eps_a_3,2.0130214205695275e-19
26,omega_G_2,eps_a_3,1.890660044960259e-19
27,omega_G_2,eps_a_3,1.772640730267149e-19
28,omega_G_2,eps_a_3,1.6593186780630584e-19
29,omega_G_2,eps_a_3,1.5509346289971145e-19
30,omega_G_2,eps_a_3,1.4476342029637287e-19
31,omega_G_2,eps_a_3,1.3494845158470487e-19
32,omega_G_2,eps_a_3,1.2564884241240674e-19
33,omega_G_2,eps_a_3,1.168596705587212e-19
34,omega_G_2,eps_a_3,1.085718446516487e-19
35,omega_G_2,eps_a_3,1.0077298722040349e-19
36,omega_G_2,eps_a_3,9.344818282889083e-20
37,omega_G_2,eps_a_3,8.658060944347666e-20
38,omega_G_2,eps_a_3,8.015206890685643e-20
39,omega_G_2,eps_a_3,7.414343038312547e-20
40,omega_G_2,eps_a_3,6.853499887507212e-20
41,omega_G_2,eps_a_3,6.330681936479819e-20
42,omega_G_2,eps_a_3,5.843892576782834e-20
43,omega_G_2,eps_a_3,5.3911542696604465e-20
44,omega_G_2,eps_a_3,4.9705246981947083e-20
45,omega_G_2,eps_a_3,4.580109498325513e-20
46,omega_G_2,eps_a_3,4.2180720914482096e-20
47,omega_G_2,eps_a_3,3.882641070963112e-20
48,omega_G_2,eps_a_3,3.572115533660552e-20
49,omega_G_2,eps_a_3,3.284868693108873e-20
50,omega_G_2,eps_a_3,3.019350065330924e-20
51,omega_G_2,eps_a_3,2.774086476177476e-20
52,omega_G_2,eps_a_3,2.5476821042014086e-20
53,omega_G_2,eps_a_3,2.3388177418587796e-20
54,omega_G_2,eps_a_3,2.1462494309426623e-20
55,omega_G_2,eps_a_3,1.9688066047911806e-20
56,omega_G_2,eps_a_3,1.8053898495605688e-20
57,omega_G_2,eps_a_3,1.6549683793281674e-20
58,omega_G_2,eps_a_3,1.5165773046466407e-20
59,omega_G_2,eps_a_3,1.3893147611081378e-20
60,omega_G_2,eps_a_3,1.272338953230869e-20
61,omega_G_2,eps_a_3,1.1648651593179724e-20
62,omega_G_2,eps_a_3,1.0661627346553466e-20
63,omega_G_2,eps_a_3,9.755521433320661e-21
64,omega_G_2,eps_a_3,8.924020429268883e-21
65,omega_G_2,eps_a_3,8.161264411694253e-21
66,omega_G_2,eps_a_3,7.46181939334186e-21
67,omega_G_2,eps_a_3,6.820650734543004e-21
68,omega_G_2,eps_a_3,6.233097613570501e-21
69,omega_G_2,eps_a_3,5.694848609447067e-21
70,omega_G_2,eps_a_3,5.201918430012615e-21
71,omega_G_2,eps_a_3,4.750625800370583e-21
72,omega_G_2,eps_a_3,4.337572512356831e-21
73,omega_G_2,eps_a_3,3.959623623942124e-21
74,omega_G_2,eps_a_3,3.6138887880867904e-21
75,omega_G_2,eps_a_3,3.297704683163102e-21
76,omega_G_2,eps_a_3,3.0086185113432832e-21
77,omega_G_2,eps_a_3,2.7443725270557967e-21
78,omega_G_2,eps_a_3,2.5028895545123753e-21
79,omega_G_2,eps_a_3,2.28225945120708e-21
80,omega_G_2,eps_a_3,2.0807264730177198e-21
81,omega_G_2,eps_a_3,1.8966774959541608e-21
82,omega_G_2,eps_a_3,1.7286310495731367e-21
83,omega_G_2,eps_a_3,1.5752271175087756e-21
84,omega_G_2,eps_a_3,1.4352176613615553e-21
85,omega_G_2,eps_a_3,1.3074578252686913e-21
86,omega_G_2,eps_a_3,1.1908977797807847e-21
87,omega_G_2,eps_a_3,1.0845751651377725e-21
88,omega_G_2,eps_a_3,9.876080956255548e-22
89,omega_G_2,eps_a_3,8.99188688364403e-22
90,omega_G_2,eps_a_3,8.18577081599226e-22
91,omega_G_2,eps_a_3,7.450959093034403e-22
92,omega_G_2,eps_a_3,6.781252006508194e-22
93,omega_G_2,eps_a_3,6.170976746356884e-22
94,omega_G_2,eps_a_3,5.614944018170754e-22
95,omega_G_2,eps_a_3,5.10840806815828e-22
96,omega_G_2,eps_a_3,4.647029867966594e-22
97,omega_G_2,eps_a_3,4.226843227131662e-22
98,omega_G_2,eps_a_3,3.8442236157840507e-22
99,omega_G_2,eps_a_3,3.495859494434645e-22
100,omega_G_2,eps_a_3,3.1787259611972804e-22
1,omega_a_2,eps_a_3,-1.1361579780347251e-19
2,omega_a_2,eps_a_3,-2.0531022670211688e-19
3,omega_a_2,eps_a_3,-2.775296118429976e-19
4,omega_a_2,eps_a_3,-3.33252017688681e-19
5,omega_a_2,eps_a_3,-3.7505464624679774e-19
6,omega_a_2,eps_a_3,-4.051642289164043e-19
7,omega_a_2,eps_a_3,-4.2550134858962153e-19
8,omega_a_2,eps_a_3,-4.377194020390313e-19
9,omega_a_2,eps_a_3,-4.432388313126628e-19
10,omega_a_2,eps_a_3,-4.432771807111777e-19
11,omega_a_2,eps_a_3,-4.38875471916863e-19
12,omega_a_2,eps_a_3,-4.3092133307429947e-19
13,omega_a_2,eps_a_3,-4.2016926728108004e-19
14,omega_a_2,eps_a_3,-4.072584013157615e-19
15,omega_a_2,eps_a_3,-3.9272801587069585e-19
16,omega_a_2,eps_a_3,-3.7703112350148573e-19
17,omega_a_2,eps_a_3,-3.605463294474107e-19
18,omega_a_2,eps_a_3,-3.4358818296913578e-19
19,omega_a_2,eps_a_3,-3.2641620249204174e-19
20,omega_a_2,eps_a_3,-3.092427362806751e-19
21,omega_a_2,eps_a_3,-2.922398012866614e-19
22,omega_a_2,eps_a_3,-2.755450259286437e-19
23,omega_a_2,eps_a_3,-2.592668076293629e-19
24,omega_a_2,eps_a_3,-2.4348878273065184e-19
25,omega_a_2,eps_a_3,-2.2827369473538933e-19
26,omega_a_2,eps_a_3,-2.1366673651187284e-19
27,omega_a_2,eps_a_3,-1.9969843298570575e-19
28,omega_a_2,eps_a_3,-1.8638712279965335e-19
29,omega_a_2,eps_a_3,-1.7374109032095437e-19
30,omega_a_2,eps_a_3,-1.6176039310999865e-19
31,omega_a_2,eps_a_3,-1.5043842443802454e-19
32,omega_a_2,eps_a_3,-1.3976324556934525e-19
33,omega_a_2,eps_a_3,-1.2971871823002155e-19
34,omega_a_2,eps_a_3,-1.2028546390286915e-19
35,omega_a_2,eps_a_3,-1.11441673258847e-19
36,omega_a_2,eps_a_3,-1.0316378610460062e-19
37,omega_a_2,eps_a_3,-9.542705964861503e-20
38,omega_a_2,eps_a_3,-8.820604062278056e-20
39,omega_a_2,eps_a_3,-8.147495480562683e-20
40,omega_a_2,eps_a_3,-7.520802574567604e-20
41,omega_a_2,eps_a_3,-6.937973294965914e-20
42,omega_a_2,eps_a_3,-6.396501845538885e-20
43,omega_a_2,eps_a_3,-5.893944953047603e-20
44,omega_a_2,eps_a_3,-5.427934420599188e-20
45,omega_a_2,eps_a_3,-4.9961865451099816e-20
46,omega_a_2,eps_a_3,-4.596508900512624e-20
47,omega_a_2,eps_a_3,-4.226804919383638e-20
48,omega_a_2,eps_a_3,-3.885076645475323e-20
49,omega_a_2,eps_a_3,-3.569425977154834e-20
50,omega_a_2,eps_a_3,-3.27805467604369e-20
51,omega_a_2,eps_a_3,-3.009263375383226e-20
52,omega_a_2,eps_a_3,-2.761449788094418e-20
53,omega_a_2,eps_a_3,-2.5331062845095397e-20
54,omega_a_2,eps_a_3,-2.322816983760693e-20
55,omega_a_2,eps_a_3,-2.1292544803165202e-20
56,omega_a_2,eps_a_3,-1.951176307723575e-20
57,omega_a_2,eps_a_3,-1.7874212248460535e-20
58,omega_a_2,eps_a_3,-1.6369053954668005e-20
59,omega_a_2,eps_a_3,-1.4986185197149376e-20
60,omega_a_2,eps_a_3,-1.371619965158779e-20
61,omega_a_2,eps_a_3,-1.2550349363167031e-20
62,omega_a_2,eps_a_3,-1.1480507135914545e-20
63,omega_a_2,eps_a_3,-1.0499129860480886e-20
64,omega_a_2,eps_a_3,-9.599222968774812e-21
65,omega_a_2,eps_a_3,-8.774306156805144e-21
66,omega_a_2,eps_a_3,-8.018380477541662e-21
67,omega_a_2,eps_a_3,-7.325896872562826e-21
68,omega_a_2,eps_a_3,-6.691726183804339e-21
69,omega_a_2,eps_a_3,-6.111130664071923e-21
70,omega_a_2,eps_a_3,-5.579736986447946e-21
71,omega_a_2,eps_a_3,-5.093510737708046e-21
72,omega_a_2,eps_a_3,-4.6487323688516455e-21
73,omega_a_2,eps_a_3,-4.2419745663894446e-21
74,omega_a_2,eps_a_3,-3.870081000731167e-21
75,omega_a_2,eps_a_3,-3.5301464025406515e-21
76,omega_a_2,eps_a_3,-3.219497913980927e-21
77,omega_a_2,eps_a_3,-2.935677659107741e-21
78,omega_a_2,eps_a_3,-2.676426476069383e-21
79,omega_a_2,eps_a_3,-2.439668753047619e-21
80,omega_a_2,eps_a_3,-2.223498309869514e-21
81,omega_a_2,eps_a_3,-2.0261652677965538e-21
82,omega_a_2,eps_a_3,-1.8460638510394905e-21
83,omega_a_2,eps_a_3,-1.6817210649558742e-21
84,omega_a_2,eps_a_3,-1.5317861975785865e-21
85,omega_a_2,eps_a_3,-1.3950210930271976e-21
86,omega_a_2,eps_a_3,-1.2702911474103004e-21
87,omega_a_2,eps_a_3,-1.1565569799865108e-21
88,omega_a_2,eps_a_3,-1.052866734573376e-21
89,omega_a_2,eps_a_3,-9.58348968443003e-22
90,omega_a_2,eps_a_3,-8.722060881929709e-22
91,omega_a_2,eps_a_3,-7.937082943085152e-22
92,omega_a_2,eps_a_3,-7.22187998319021e-22
93,omega_a_2,eps_a_3,-6.570346785843405e-22
94,omega_a_2,eps_a_3,-5.976901428134059e-22
95,omega_a_2,eps_a_3,-5.436441674108147e-22
96,omega_a_2,eps_a_3,-4.944304856606078e-22
97,omega_a_2,eps_a_3,-4.49623098586334e-22
98,omega_a_2,eps_a_3,-4.088328840703089e-22
99,omega_a_2,eps_a_3,-3.717044814716255e-22
100,omega_a_2,eps_a_3,-3.3791343055197573e-22
1,omega_G_3,eps_a_3,-2.438507828479915e-19
2,omega_G_3,eps_a_3,-2.194657045631923e-19
3,omega_G_3,eps_a_3,-1.9751913410687298e-19
4,omega_G_3,eps_a_3,-1.777672206961856e-19
5,omega_G_3,eps_a_3,-1.599904986265669e-19
6,omega_G_3,eps_a_3,-1.4399144876391008e-19
7,omega_G_3,eps_a_3,-1.2959230388751893e-19
8,omega_G_3,eps_a_3,-1.166330734987669e-19
9,omega_G_3,eps_a_3,-1.0496976614889004e-19
10,omega_G_3,eps_a_3,-9.447278953400086e-20
11,omega_G_3,eps_a_3,-8.50255105806006e-20
12,omega_G_3,eps_a_3,-7.652295952254037e-20
13,omega_G_3,eps_a_3,-6.887066357028616e-20
14,omega_G_3,eps_a_3,-6.198359721325739e-20
15,omega_G_3,eps_a_3,-5.578523749193151e-20
16,omega_G_3,eps_a_3,-5.020671374273822e-20
17,omega_G_3,eps_a_3,-4.5186042368464265e-20
18,omega_G_3,eps_a_3,-4.0667438131617716e-20
19,omega_G_3,eps_a_3,-3.6600694318455824e-20
20,omega_G_3,eps_a_3,-3.2940624886610135e-20
21,omega_G_3,eps_a_3,-2.964656239794901e-20
22,omega_G_3,eps_a_3,-2.668190615815401e-20
23,omega_G_3,eps_a_3,-2.4013715542338512e-20
24,omega_G_3,eps_a_3,-2.161234398810457e-20
25,omega_G_3,eps_a_3,-1.9451109589294026e-20
26,omega_G_3,eps_a_3,-1.7505998630364546e-20
27,omega_G_3,eps_a_3,-1.5755398767328018e-20
28,omega_G_3,eps_a_3,-1.4179858890595147e-20
29,omega_G_3,eps_a_3,-1.2761873001535568e-20
30,omega_G_3,eps_a_3,-1.1485685701381949e-20
31,omega_G_3,eps_a_3,-1.0337117131243697e-20
32,omega_G_3,eps_a_3,-9.303405418119276e-21
33,omega_G_3,eps_a_3,-8.3730648763073e-21
34,omega_G_3,eps_a_3,-7.535758388676525e-21
35,omega_G_3,eps_a_3,-6.78218254980883e-21
36,omega_G_3,eps_a_3,-6.1039642948279084e-21
37,omega_G_3,eps_a_3,-5.493567865345082e-21
38,omega_G_3,eps_a_3,-4.944211078810541e-21
39,omega_G_3,eps_a_3,-4.449789970929456e-21
40,omega_G_3,eps_a_3,-4.004810973836483e-21
41,omega_G_3,eps_a_3,-3.604329876452809e-21
42,omega_G_3,eps_a_3,-3.2438968888075046e-21
43,omega_G_3,eps_a_3,-2.9195071999267323e-21
44,omega_G_3,eps_a_3,-2.6275564799340385e-21
45,omega_G_3,eps_a_3,-2.3648008319406162e-21
46,omega_G_3,eps_a_3,-2.128320748746538e-21
47,omega_G_3,eps_a_3,-1.9154886738718684e-21
48,omega_G_3,eps_a_3,-1.723939806484667e-21
49,omega_G_3,eps_a_3,-1.551545825836187e-21
50,omega_G_3,eps_a_3,-1.3963912432525559e-21
51,omega_G_3,eps_a_3,-1.2567521189272891e-21
52,omega_G_3,eps_a_3,-1.1310769070345498e-21
53,omega_G_3,eps_a_3,-1.0179692163310851e-21
54,omega_G_3,eps_a_3,-9.161722946979681e-22
55,omega_G_3,eps_a_3,-8.245550652281633e-22
56,omega_G_3,eps_a_3,-7.420995587053397e-22
57,omega_G_3,eps_a_3,-6.678896028347991e-22
58,omega_G_3,eps_a_3,-6.01100642551313e-22
59,omega_G_3,eps_a_3,-5.409905782961761e-22
60,omega_G_3,eps_a_3,-4.868915204665533e-22
61,omega_G_3,eps_a_3,-4.382023684198932e-22
62,omega_G_3,eps_a_3,-3.9438213157789963e-22
63,omega_G_3,eps_a_3,-3.549439184201057e-22
64,omega_G_3,eps_a_3,-3.1944952657809157e-22
65,omega_G_3,eps_a_3,-2.875045739202791e-22
66,omega_G_3,eps_a_3,-2.587541165282482e-22
67,omega_G_3,eps_a_3,-2.328787048754206e-22
68,omega_G_3,eps_a_3,-2.0959083438787604e-22
69,omega_G_3,eps_a_3,-1.8863175094908615e-22
70,omega_G_3,eps_a_3,-1.6976857585417545e-22
71,omega_G_3,eps_a_3,-1.5279171826875598e-22
72,omega_G_3,eps_a_3,-1.3751254644187866e-22
73,omega_G_3,eps_a_3,-1.237612917976892e-22
74,omega_G_3,eps_a_3,-1.1138516261791884e-22
75,omega_G_3,eps_a_3,-1.0024664635612563e-22
76,omega_G_3,eps_a_3,-9.022198172051186e-23
77,omega_G_3,eps_a_3,-8.119978354845958e-23
78,omega_G_3,eps_a_3,-7.307980519361261e-23
79,omega_G_3,eps_a_3,-6.577182467425043e-23
80,omega_G_3,eps_a_3,-5.919464220682456e-23
81,omega_G_3,eps_a_3,-5.327517798614134e-23
82,omega_G_3,eps_a_3,-4.794766018752652e-23
83,omega_G_3,eps_a_3,-4.3152894168773236e-23
84,omega_G_3,eps_a_3,-3.883760475189534e-23
85,omega_G_3,eps_a_3,-3.495384427670529e-23
86,omega_G_3,eps_a_3,-3.145845984903428e-23
87,omega_G_3,eps_a_3,-2.8312613864130423e-23
88,omega_G_3,eps_a_3,-2.5481352477716986e-23
89,omega_G_3,eps_a_3,-2.2933217229944928e-23
90,omega_G_3,eps_a_3,-2.0639895506950108e-23
91,omega_G_3,eps_a_3,-1.8575905956254803e-23
92,omega_G_3,eps_a_3,-1.6718315360629047e-23
93,omega_G_3,eps_a_3,-1.5046483824565894e-23
94,omega_G_3,eps_a_3,-1.354183544210908e-23
95,omega_G_3,eps_a_3,-1.218765189789797e-23
96,omega_G_3,eps_a_3,-1.0968886708107987e-23
97,omega_G_3,eps_a_3,-9.871998037297019e-24
98,omega_G_3,eps_a_3,-8.884798233567165e-24
99,omega_G_3,eps_a_3,-7.996318410210308e-24
100,omega_G_3,eps_a_3,-7.196686569189151e-24
1,omega_a_3,eps_a_3,0.009999999999999998
2,omega_a_3,eps_a_3,0.009
3,omega_a_3,eps_a_3,0.0081
